initial_condition, time, x, y, z
0, 0.66999966, -4.8796854, -8.099937, 26.7153
0, 0.67999965, -5.185567, -8.091472, 26.41444
0, 0.68999964, -5.462475, -8.102346, 26.144808
0, 0.69999963, -5.7149725, -8.131808, 25.904507
0, 0.7099996, -5.9471054, -8.178859, 25.69212
0, 0.7199996, -6.162429, -8.242316, 25.50661
0, 0.7299996, -6.3640413, -8.320858, 25.34725
0, 0.7399996, -6.554614, -8.413048, 25.213541
0, 0.7499996, -6.736423, -8.517356, 25.105162
0, 0.7599996, -6.911378, -8.632167, 25.021912
0, 0.76999956, -7.0810494, -8.75579, 24.963663
0, 0.77999955, -7.246694, -8.886459, 24.930323
0, 0.78999954, -7.4092774, -9.022336, 24.92179
0, 0.79999954, -7.5694942, -9.16151, 24.937914
0, 0.8099995, -7.7277884, -9.302004, 24.978468
0, 0.8199995, -7.88437, -9.441775, 25.043104
0, 0.8299995, -8.039232, -9.578727, 25.131325
0, 0.8399995, -8.192167, -9.710721, 25.242453
0, 0.8499995, -8.342782, -9.835595, 25.375595
0, 0.8599995, -8.490516, -9.951187, 25.529625
0, 0.86999947, -8.634655, -10.055364, 25.703152
0, 0.87999946, -8.774355, -10.146054, 25.894508
0, 0.88999945, -8.908659, -10.221295, 26.10174
0, 0.89999944, -9.036521, -10.279271, 26.322605
0, 0.90999943, -9.156831, -10.318364, 26.554583
0, 0.9199994, -9.268442, -10.337201, 26.794886
0, 0.9299994, -9.3702, -10.334704, 27.040499
0, 0.9399994, -9.460973, -10.310135, 27.288216
0, 0.9499994, -9.539685, -10.26313, 27.534693
0, 0.9599994, -9.60535, -10.193735, 27.77651
0, 0.9699994, -9.657095, -10.102418, 28.010246
0, 0.97999936, -9.6942005, -9.990079, 28.232546
0, 0.98999935, -9.71612, -9.858038, 28.440203
0, 0.99999934, -9.722503, -9.708013, 28.630234
0, 1.0099994, -9.713214, -9.542076, 28.79995
0, 1.0199994, -9.688344, -9.362608, 28.947016
0, 1.0299994, -9.648212, -9.172232, 29.069508
0, 1.0399994, -9.593368, -8.97374, 29.165943
0, 1.0499994, -9.524577, -8.770022, 29.235304
0, 1.0599993, -9.442812, -8.563991, 29.277042
0, 1.0699993, -9.349225, -8.358502, 29.291075
0, 1.0799993, -9.245128, -8.156297, 29.277754
0, 1.0899993, -9.131957, -7.9599366, 29.237835
0, 1.0999993, -9.011249, -7.77176, 29.17243
0, 1.1099993, -8.884601, -7.593848, 29.082962
0, 1.1199993, -8.753645, -7.4280014, 28.971106
0, 1.1299993, -8.620014, -7.275728, 28.838737
0, 1.1399993, -8.485316, -7.1382465, 28.68788
0, 1.1499993, -8.351109, -7.016493, 28.52065
0, 1.1599993, -8.218875, -6.9111385, 28.339228
0, 1.1699992, -8.090011, -6.822614, 28.145802
0, 1.1799992, -7.965809, -6.751134, 27.94255
0, 1.1899992, -7.8474503, -6.696725, 27.731615
0, 1.1999992, -7.735998, -6.659255, 27.515074
0, 1.2099992, -7.6323957, -6.638461, 27.294939
0, 1.2199992, -7.5374656, -6.633974, 27.073141
0, 1.2299992, -7.4519134, -6.645343, 26.851528
0, 1.2399992, -7.376331, -6.6720533, 26.631866
0, 1.2499992, -7.311202, -6.713545, 26.415838
0, 1.2599992, -7.256911, -6.7692223, 26.20505
0, 1.2699991, -7.2137456, -6.838466, 26.001032
0, 1.2799991, -7.181908, -6.920638, 25.80525
0, 1.2899991, -7.161519, -7.015082, 25.619104
0, 1.2999991, -7.152624, -7.121125, 25.443937
0, 1.3099991, -7.1552005, -7.2380753, 25.28104
0, 1.3199991, -7.1691594, -7.365213, 25.131649
0, 1.3299991, -7.194351, -7.501787, 24.996954
0, 1.3399991, -7.230567, -7.647004, 24.878094
0, 1.3499991, -7.2775397, -7.800019, 24.776154
0, 1.3599991, -7.3349447, -7.959923, 24.692165
0, 1.369999, -7.4023976, -8.125735, 24.627096
0, 1.379999, -7.4794536, -8.296389, 24.581839
0, 1.389999, -7.565604, -8.470722, 24.557203
0, 1.399999, -7.6602736, -8.64747, 24.553898
0, 1.409999, -7.7628155, -8.825256, 24.572514
0, 1.419999, -7.872508, -9.002587, 24.613503
0, 1.429999, -7.9885507, -9.177854, 24.677156
0, 1.439999, -8.11006, -9.349332, 24.76358
0, 1.449999, -8.236068, -9.515192, 24.872667
0, 1.459999, -8.365519, -9.673512, 25.00407
0, 1.469999, -8.497272, -9.822297, 25.157179
0, 1.479999, -8.630101, -9.959505, 25.33109
0, 1.4899989, -8.762705, -10.083082, 25.524591
0, 1.4999989, -8.893708, -10.191002, 25.736141
0, 1.5099989, -9.021678, -10.28131, 25.96386
0, 1.5199989, -9.145137, -10.3521805, 26.205526
0, 1.5299989, -9.262584, -10.401968, 26.458595
0, 1.5399989, -9.372514, -10.429266, 26.720205
0, 1.5499989, -9.473447, -10.432965, 26.98722
0, 1.5599989, -9.563952, -10.412307, 27.256273
0, 1.5699989, -9.642685, -10.366928, 27.523823
0, 1.5799989, -9.708412, -10.2969, 27.786226
0, 1.5899988, -9.760048, -10.202752, 28.039816
0, 1.5999988, -9.796682, -10.085483, 28.280985
0, 1.6099988, -9.81761, -9.946548, 28.506273
0, 1.6199988, -9.8223505, -9.787844, 28.71246
0, 1.6299988, -9.810673, -9.611654, 28.896635
0, 1.6399988, -9.7825985, -9.420603, 29.05628
0, 1.6499988, -9.738412, -9.217579, 29.18932
0, 1.6599988, -9.678655, -9.005658, 29.294168
0, 1.6699988, -9.6041155, -8.788018, 29.369751
0, 1.6799988, -9.515811, -8.567853, 29.41551
0, 1.6899987, -9.414963, -8.348291, 29.431395
0, 1.6999987, -9.302969, -8.132323, 29.417835
0, 1.7099987, -9.181368, -7.922733, 29.3757
0, 1.7199987, -9.0518055, -7.722049, 29.306244
0, 1.7299987, -8.9159975, -7.532509, 29.211052
0, 1.7399987, -8.775694, -7.3560305, 29.09198
0, 1.7499987, -8.632646, -7.194207, 28.951088
0, 1.7599987, -8.488572, -7.0483084, 28.790586
0, 1.7699987, -8.345135, -6.9192915, 28.61278
0, 1.7799987, -8.203915, -6.807825, 28.420017
0, 1.7899987, -8.066392, -6.714314, 28.214655
0, 1.7999986, -7.933934, -6.6389318, 27.999022
0, 1.8099986, -7.8077846, -6.5816526, 27.77539
0, 1.8199986, -7.6890574, -6.5422845, 27.545965
0, 1.8299986, -7.578736, -6.5205007, 27.31286
0, 1.8399986, -7.4776735, -6.515868, 27.0781
0, 1.8499986, -7.3865967, -6.5278745, 26.843613
0, 1.8599986, -7.3061113, -6.555948, 26.611233
0, 1.8699986, -7.2367096, -6.599476, 26.382706
0, 1.8799986, -7.1787763, -6.6578197, 26.159689
0, 1.8899986, -7.1325984, -6.7303224, 25.943762
0, 1.8999985, -7.0983725, -6.816315, 25.736433
0, 1.9099985, -7.076212, -6.915121, 25.539146
0, 1.9199985, -7.066155, -7.0260515, 25.353285
0, 1.9299985, -7.0681696, -7.1484046, 25.180182
0, 1.9399985, -7.0821595, -7.2814574, 25.021116
0, 1.9499985, -7.107967, -7.4244576, 24.877327
0, 1.9599985, -7.145376, -7.576614, 24.750004
0, 1.9699985, -7.194114, -7.737084, 24.64029
0, 1.9799985, -7.2538505, -7.904961, 24.549274
0, 1.9899985, -7.324197, -8.079264, 24.477993
0, 1.9999985, -7.4047036, -8.25892, 24.42741
0, 2.0099986, -7.494858, -8.442755, 24.398413
0, 2.0199986, -7.5940776, -8.629483, 24.39179
0, 2.0299985, -7.7017083, -8.817695, 24.408218
0, 2.0399985, -7.817017, -9.005852, 24.448236
0, 2.0499985, -7.939189, -9.192283, 24.512224
0, 2.0599985, -8.06732, -9.375186, 24.600368
0, 2.0699985, -8.200415, -9.552635, 24.712643
0, 2.0799985, -8.337384, -9.72259, 24.84877
0, 2.0899985, -8.477045, -9.882919, 25.008194
0, 2.0999985, -8.618118, -10.0314245, 25.19005
0, 2.1099985, -8.759236, -10.165876, 25.393139
0, 2.1199985, -8.898951, -10.284057, 25.615906
0, 2.1299984, -9.035741, -10.383811, 25.856428
0, 2.1399984, -9.168032, -10.463103, 26.112404
0, 2.1499984, -9.294214, -10.520079, 26.381163
0, 2.1599984, -9.412664, -10.55313, 26.659685
0, 2.1699984, -9.521777, -10.560962, 26.944633
0, 2.1799984, -9.619992, -10.542651, 27.232397
0, 2.1899984, -9.7058325, -10.497707, 27.519161
0, 2.1999984, -9.777936, -10.426113, 27.800974
0, 2.2099984, -9.8350935, -10.328356, 28.073843
0, 2.2199984, -9.876282, -10.205444, 28.333824
0, 2.2299984, -9.900697, -10.058901, 28.577122
0, 2.2399983, -9.90778, -9.890738, 28.80019
0, 2.2499983, -9.897238, -9.703412, 28.99982
0, 2.2599983, -9.869059, -9.4997635, 29.173227
0, 2.2699983, -9.823518, -9.282934, 29.318115
0, 2.2799983, -9.761174, -9.05628, 29.432726
0, 2.2899983, -9.682859, -8.823276, 29.51587
0, 2.2999983, -9.589659, -8.587415, 29.566929
0, 2.3099983, -9.4828825, -8.352121, 29.58585
0, 2.3199983, -9.364037, -8.120659, 29.573107
0, 2.3299983, -9.234783, -7.896063, 29.52966
0, 2.3399982, -9.096901, -7.6810794, 29.45689
0, 2.3499982, -8.952246, -7.478125, 29.356543
0, 2.3599982, -8.80271, -7.2892613, 29.23065
0, 2.3699982, -8.650183, -7.1161838, 29.081465
0, 2.3799982, -8.496519, -6.960227, 28.911392
0, 2.3899982, -8.343507, -6.8223815, 28.722929
0, 2.3999982, -8.1928425, -6.703318, 28.518612
0, 2.4099982, -8.04611, -6.603421, 28.30097
0, 2.4199982, -7.9047685, -6.522824, 28.072495
0, 2.4299982, -7.7701383, -6.461446, 27.835604
0, 2.4399981, -7.6433992, -6.419032, 27.59263
0, 2.4499981, -7.5255866, -6.3951874, 27.345804
0, 2.4599981, -7.4175944, -6.38941, 27.097246
0, 2.4699981, -7.32018, -6.40112, 26.848972
0, 2.479998, -7.2339706, -6.429684, 26.602888
0, 2.489998, -7.159472, -6.4744334, 26.360804
0, 2.499998, -7.0970764, -6.53468, 26.12443
0, 2.509998, -7.0470734, -6.609728, 25.895397
0, 2.519998, -7.009658, -6.698878, 25.675259
0, 2.529998, -6.9849405, -6.8014297, 25.4655
0, 2.539998, -6.9729543, -6.9166813, 25.267548
0, 2.549998, -6.9736624, -7.0439234, 25.082773
0, 2.559998, -6.9869623, -7.1824336, 24.912506
0, 2.569998, -7.012693, -7.331465, 24.75803
0, 2.579998, -7.0506344, -7.490235, 24.620586
0, 2.589998, -7.100512, -7.657913, 24.501379
0, 2.599998, -7.161995, -7.8336062, 24.401564
0, 2.609998, -7.234695, -8.016342, 24.322245
0, 2.619998, -7.3181643, -8.205056, 24.26447
0, 2.629998, -7.4118915, -8.398576, 24.229208
0, 2.639998, -7.5152955, -8.595606, 24.217348
0, 2.649998, -7.6277223, -8.794719, 24.229664
0, 2.659998, -7.748436, -8.994345, 24.266802
0, 2.669998, -7.876615, -9.192762, 24.329248
0, 2.679998, -8.011345, -9.388103, 24.417303
0, 2.689998, -8.151612, -9.578349, 24.531042
0, 2.699998, -8.296303, -9.761349, 24.670292
0, 2.709998, -8.444197, -9.934833, 24.834583
0, 2.719998, -8.59397, -10.09644, 25.023127
0, 2.7299979, -8.744199, -10.243756, 25.234774
0, 2.7399979, -8.89336, -10.374353, 25.467995
0, 2.7499979, -9.039849, -10.485848, 25.720854
0, 2.7599978, -9.181992, -10.575964, 25.991001
0, 2.7699978, -9.318063, -10.642596, 26.275673
0, 2.7799978, -9.446314, -10.683889, 26.571707
0, 2.7899978, -9.565001, -10.69831, 26.875572
0, 2.7999978, -9.672417, -10.684719, 27.18342
0, 2.8099978, -9.766933, -10.642438, 27.491146
0, 2.8199978, -9.847035, -10.571305, 27.794476
0, 2.8299978, -9.911364, -10.471715, 28.089054
0, 2.8399978, -9.958754, -10.34464, 28.370558
0, 2.8499978, -9.988272, -10.191628, 28.634802
0, 2.8599977, -9.9992485, -10.014786, 28.877853
0, 2.8699977, -9.9913025, -9.816725, 29.096142
0, 2.8799977, -9.96436, -9.600497, 29.286547
0, 2.8899977, -9.918663, -9.369508, 29.446487
0, 2.8999977, -9.854766, -9.127414, 29.57397
0, 2.9099977, -9.773527, -8.878017, 29.667635
0, 2.9199977, -9.676088, -8.625154, 29.726755
0, 2.9299977, -9.563844, -8.3725815, 29.751234
0, 2.9399977, -9.438406, -8.123891, 29.741564
0, 2.9499977, -9.301562, -7.882414, 29.698778
0, 2.9599977, -9.155234, -7.6511617, 29.62438
0, 2.9699976, -9.001428, -7.4327745, 29.52027
0, 2.9799976, -8.84219, -7.2294936, 29.388664
0, 2.9899976, -8.679567, -7.0431504, 29.23202
0, 2.9999976, -8.515566, -6.875173, 29.05295
0, 3.0099976, -8.352118, -6.7266045, 28.854166
0, 3.0199976, -8.191053, -6.5981336, 28.63841
0, 3.0299976, -8.03408, -6.4901323, 28.40841
0, 3.0399976, -7.8827615, -6.4026985, 28.166828
0, 3.0499976, -7.738513, -6.3356986, 27.916254
0, 3.0599976, -7.6025915, -6.288812, 27.65916
0, 3.0699975, -7.4760976, -6.2615714, 27.397905
0, 3.0799975, -7.3599763, -6.2534, 27.134722
0, 3.0899975, -7.255024, -6.263644, 26.87172
0, 3.0999975, -7.1618967, -6.291601, 26.610886
0, 3.1099975, -7.0811195, -6.3365397, 26.354097
0, 3.1199975, -7.0130973, -6.397719, 26.103128
0, 3.1299975, -6.9581256, -6.474398, 25.85966
0, 3.1399975, -6.9164023, -6.565843, 25.625288
0, 3.1499975, -6.8880367, -6.6713305, 25.401545
0, 3.1599975, -6.8730593, -6.7901435, 25.189898
0, 3.1699975, -6.8714294, -6.9215693, 24.991762
0, 3.1799974, -6.8830423, -7.0648885, 24.80851
0, 3.1899974, -6.9077344, -7.2193656, 24.641474
0, 3.1999974, -6.9452863, -7.384236, 24.49195
0, 3.2099974, -6.9954243, -7.55869, 24.3612
0, 3.2199974, -7.0578213, -7.741859, 24.25045
0, 3.2299974, -7.132095, -7.9327955, 24.160881
0, 3.2399974, -7.2178044, -8.130457, 24.093626
0, 3.2499974, -7.314447, -8.33369, 24.049753
0, 3.2599974, -7.4214506, -8.541209, 24.030254
0, 3.2699974, -7.53817, -8.751589, 24.036022
0, 3.2799973, -7.663877, -8.963244, 24.067827
0, 3.2899973, -7.797755, -9.174426, 24.126287
0, 3.2999973, -7.938889, -9.383212, 24.211842
0, 3.3099973, -8.086262, -9.587512, 24.324707
0, 3.3199973, -8.238744, -9.785072, 24.464846
0, 3.3299973, -8.395093, -9.973493, 24.631922
0, 3.3399973, -8.55395, -10.150251, 24.825262
0, 3.3499973, -8.713842, -10.312738, 25.043821
0, 3.3599973, -8.873183, -10.458304, 25.286139
0, 3.3699973, -9.030289, -10.584314, 25.55032
0, 3.3799973, -9.183385, -10.688214, 25.834011
0, 3.3899972, -9.330632, -10.767608, 26.134398
0, 3.3999972, -9.470148, -10.820336, 26.44821
0, 3.4099972, -9.6000395, -10.844565, 26.771753
0, 3.4199972, -9.718438, -10.83887, 27.100952
0, 3.4299972, -9.82354, -10.802311, 27.431417
0, 3.4399972, -9.91365, -10.734505, 27.75853
0, 3.4499972, -9.9872265, -10.635678, 28.077547
0, 3.4599972, -10.04293, -10.5067, 28.383718
0, 3.4699972, -10.079658, -10.349085, 28.672407
0, 3.4799972, -10.096591, -10.164984, 28.939226
0, 3.4899971, -10.093221, -9.9571295, 29.180155
0, 3.4999971, -10.069372, -9.72877, 29.391657
0, 3.5099971, -10.025216, -9.483574, 29.570772
0, 3.5199971, -9.961274, -9.225517, 29.715193
0, 3.529997, -9.878406, -8.958759, 29.823303
0, 3.539997, -9.777787, -8.687519, 29.894201
0, 3.549997, -9.660884, -8.415949, 29.927689
0, 3.559997, -9.529408, -8.148021, 29.92423
0, 3.569997, -9.385274, -7.8874297, 29.8849
0, 3.579997, -9.230549, -7.6375136, 29.8113
0, 3.589997, -9.067402, -7.401196, 29.705482
0, 3.599997, -8.898051, -7.180953, 29.569853
0, 3.609997, -8.724719, -6.9788, 29.40708
0, 3.619997, -8.549583, -6.796296, 29.220009
0, 3.629997, -8.374744, -6.63457, 29.011583
0, 3.639997, -8.202189, -6.4943514, 28.784777
0, 3.649997, -8.033769, -6.3760166, 28.542534
0, 3.659997, -7.8711767, -6.2796373, 28.28773
0, 3.669997, -7.7159414, -6.2050304, 28.023132
0, 3.679997, -7.569417, -6.1518087, 27.751387
0, 3.689997, -7.4327846, -6.119428, 27.474997
0, 3.699997, -7.307055, -6.10723, 27.196321
0, 3.709997, -7.193076, -6.114479, 26.917578
0, 3.719997, -7.0915427, -6.1403937, 26.640848
0, 3.729997, -7.0030084, -6.184172, 26.368084
0, 3.739997, -6.9278965, -6.24501, 26.101126
0, 3.749997, -6.866515, -6.3221145, 25.84171
0, 3.759997, -6.819068, -6.414712, 25.591482
0, 3.769997, -6.785667, -6.52205, 25.352018
0, 3.7799969, -6.766342, -6.643396, 25.124828
0, 3.7899969, -6.7610526, -6.778032, 24.91137
0, 3.7999969, -6.769693, -6.9252453, 24.713055
0, 3.8099968, -6.7920995, -7.084317, 24.531265
0, 3.8199968, -6.8280554, -7.254507, 24.36735
0, 3.8299968, -6.8772917, -7.4350386, 24.22263
0, 3.8399968, -6.9394894, -7.625079, 24.098398
0, 3.8499968, -7.0142765, -7.823723, 23.995918
0, 3.8599968, -7.1012263, -8.029968, 23.916412
0, 3.8699968, -7.199852, -8.242701, 23.861052
0, 3.8799968, -7.3096, -8.4606695, 23.830944
0, 3.8899968, -7.429844, -8.682474, 23.827116
0, 3.8999968, -7.5598755, -8.906544, 23.85048
0, 3.9099967, -7.698895, -9.1311245, 23.901812
0, 3.9199967, -7.8460035, -9.354271, 23.981718
0, 3.9299967, -8.000193, -9.573842, 24.090593
0, 3.9399967, -8.160337, -9.787505, 24.228579
0, 3.9499967, -8.325189, -9.992747, 24.395521
0, 3.9599967, -8.493368, -10.186895, 24.590923
0, 3.9699967, -8.66337, -10.36715, 24.813896
0, 3.9799967, -8.833559, -10.530631, 25.063122
0, 3.9899967, -9.00218, -10.674433, 25.33681
0, 3.9999967, -9.167372, -10.795694, 25.632671
0, 4.009997, -9.327181, -10.891681, 25.947905
0, 4.019997, -9.47959, -10.959872, 26.279192
0, 4.0299973, -9.622551, -10.99806, 26.622723
0, 4.0399976, -9.754015, -11.004448, 26.97423
0, 4.049998, -9.871984, -10.977741, 27.329058
0, 4.059998, -9.974552, -10.917235, 27.682245
0, 4.0699983, -10.059963, -10.822886, 28.028639
0, 4.0799985, -10.126655, -10.695358, 28.363016
0, 4.0899987, -10.173312, -10.536043, 28.68023
0, 4.099999, -10.198914, -10.347056, 28.97535
0, 4.109999, -10.202769, -10.131192, 29.24381
0, 4.1199994, -10.184551, -9.891854, 29.481548
0, 4.1299996, -10.144312, -9.632956, 29.685108
0, 4.14, -10.082491, -9.358794, 29.851748
0, 4.15, -9.999908, -9.073918, 29.979488
0, 4.1600003, -9.897744, -8.782975, 30.067148
0, 4.1700006, -9.777509, -8.490572, 30.114338
0, 4.180001, -9.640999, -8.20114, 30.121424
0, 4.190001, -9.49025, -7.918817, 30.089466
0, 4.2000012, -9.3274765, -7.647351, 30.020132
0, 4.2100015, -9.15502, -7.3900313, 29.915604
0, 4.2200017, -8.9752865, -7.1496463, 29.778471
0, 4.230002, -8.790694, -6.9284625, 29.611626
0, 4.240002, -8.6036215, -6.7282314, 29.418161
0, 4.2500024, -8.416364, -6.550214, 29.201283
0, 4.2600026, -8.231093, -6.3952184, 28.964222
0, 4.270003, -8.049836, -6.2636523, 28.710178
0, 4.280003, -7.8744445, -6.155578, 28.442266
0, 4.2900033, -7.7065873, -6.070772, 28.163475
0, 4.3000035, -7.547742, -6.008783, 27.876646
0, 4.3100038, -7.3991923, -5.9689856, 27.584455
0, 4.320004, -7.2620354, -5.9506316, 27.289413
0, 4.330004, -7.1371884, -5.9528933, 26.993866
0, 4.3400044, -7.025399, -5.9748983, 26.700003
0, 4.3500047, -6.9272614, -6.01576, 26.409866
0, 4.360005, -6.843228, -6.0745983, 26.125372
0, 4.370005, -6.7736254, -6.150557, 25.848318
0, 4.3800054, -6.7186694, -6.2428117, 25.580406
0, 4.3900056, -6.6784787, -6.3505726, 25.323254
0, 4.400006, -6.6530867, -6.4730854, 25.078413
0, 4.410006, -6.6424537, -6.609624, 24.847382
0, 4.4200063, -6.646476, -6.7594814, 24.631615
0, 4.4300065, -6.6649923, -6.921958, 24.432535
0, 4.4400067, -6.69779, -7.096345, 24.251541
0, 4.450007, -6.7446084, -7.281907, 24.09001
0, 4.460007, -6.805139, -7.4778633, 23.9493
0, 4.4700074, -6.879026, -7.683365, 23.830753
0, 4.4800076, -6.965862, -7.897473, 23.735682
0, 4.490008, -7.0651836, -8.119137, 23.665365
0, 4.500008, -7.176466, -8.34717, 23.621037
0, 4.5100083, -7.2991133, -8.580227, 23.603859
0, 4.5200086, -7.4324493, -8.816785, 23.614908
0, 4.530009, -7.575709, -9.055123, 23.655142
0, 4.540009, -7.7280254, -9.29331, 23.72536
0, 4.5500093, -7.88842, -9.529193, 23.826176
0, 4.5600095, -8.055792, -9.760395, 23.957956
0, 4.5700097, -8.228907, -9.984323, 24.120787
0, 4.58001, -8.406393, -10.198179, 24.314407
0, 4.59001, -8.586734, -10.398994, 24.538166
0, 4.6000104, -8.768267, -10.583664, 24.790964
0, 4.6100106, -8.949189, -10.749007, 25.071205
0, 4.620011, -9.127564, -10.891834, 25.37676
0, 4.630011, -9.301341, -11.00903, 25.704931
0, 4.6400113, -9.468373, -11.097656, 26.052444
0, 4.6500115, -9.626453, -11.155051, 26.415453
0, 4.660012, -9.773348, -11.1789465, 26.789566
0, 4.670012, -9.906843, -11.167579, 27.169912
0, 4.680012, -10.024797, -11.119793, 27.551216
0, 4.6900125, -10.125196, -11.035136, 27.927912
0, 4.7000127, -10.206212, -10.913929, 28.294281
0, 4.710013, -10.266257, -10.757304, 28.6446
0, 4.720013, -10.304047, -10.567219, 28.973312
0, 4.7300134, -10.318641, -10.346423, 29.275194
0, 4.7400136, -10.309486, -10.098397, 29.545513
0, 4.750014, -10.276447, -9.827248, 29.780176
0, 4.760014, -10.219815, -9.537577, 29.975845
0, 4.7700143, -10.14031, -9.23433, 30.130024
0, 4.7800145, -10.039063, -8.922628, 30.241102
0, 4.7900147, -9.917588, -8.607601, 30.308369
0, 4.800015, -9.777736, -8.294227, 30.331976
0, 4.810015, -9.621641, -7.987188, 30.31288
0, 4.8200154, -9.451663, -7.6907544, 30.252748
0, 4.8300157, -9.270319, -7.4086943, 30.153852
0, 4.840016, -9.080217, -7.1442146, 30.018948
0, 4.850016, -8.883997, -6.899935, 29.851149
0, 4.8600163, -8.684264, -6.677885, 29.653816
0, 4.8700166, -8.483544, -6.4795327, 29.430443
0, 4.880017, -8.284237, -6.3058243, 29.184563
0, 4.890017, -8.088578, -6.157243, 28.91967
0, 4.9000173, -7.89862, -6.0338717, 28.639164
0, 4.9100175, -7.7162094, -5.935465, 28.346298
0, 4.9200177, -7.5429807, -5.8615136, 28.044153
0, 4.930018, -7.3803544, -5.8113112, 27.73562
0, 4.940018, -7.229542, -5.784012, 27.423393
0, 4.9500184, -7.091553, -5.7786818, 27.109976
0, 4.9600186, -6.967212, -5.7943416, 26.79769
0, 4.970019, -6.857169, -5.8300014, 26.488688
0, 4.980019, -6.7619195, -5.8846884, 26.184975
0, 4.9900193, -6.6818204, -5.9574633, 25.888422
0, 5.0000196, -6.617108, -6.047434, 25.60079
0, 5.01002, -6.567913, -6.1537595, 25.323748
0, 5.02002, -6.534277, -6.2756515, 25.05889
0, 5.03002, -6.5161643, -6.4123664, 24.807749
0, 5.0400205, -6.513474, -6.563198, 24.571817
0, 5.0500207, -6.526048, -6.7274647, 24.352556
0, 5.060021, -6.5536804, -6.904491, 24.151405
0, 5.070021, -6.596119, -7.093591, 23.969791
0, 5.0800214, -6.6530695, -7.2940464, 23.809132
0, 5.0900216, -6.7241945, -7.505083, 23.670837
0, 5.100022, -6.8091116, -7.725847, 23.556307
0, 5.110022, -6.9073887, -7.955378, 23.466925
0, 5.1200223, -7.0185366, -8.192585, 23.404045
0, 5.1300225, -7.142002, -8.436218, 23.36898
0, 5.1400228, -7.277157, -8.684845, 23.362976
0, 5.150023, -7.423286, -8.936825, 23.387184
0, 5.160023, -7.5795755, -9.19029, 23.442633
0, 5.1700234, -7.7451, -9.4431305, 23.530178
0, 5.1800237, -7.918809, -9.69298, 23.650467
0, 5.190024, -8.099514, -9.937217, 23.803875
0, 5.200024, -8.285878, -10.17297, 23.990458
0, 5.2100244, -8.476407, -10.39714, 24.209883
0, 5.2200246, -8.669445, -10.606432, 24.46137
0, 5.230025, -8.863171, -10.797405, 24.743631
0, 5.240025, -9.055606, -10.96654, 25.054813
0, 5.2500253, -9.244625, -11.110322, 25.392454
0, 5.2600255, -9.427975, -11.225342, 25.75345
0, 5.2700257, -9.6033, -11.30841, 26.134048
0, 5.280026, -9.768184, -11.356683, 26.529852
0, 5.290026, -9.920189, -11.367793, 26.935871
0, 5.3000264, -10.056914, -11.33998, 27.346588
0, 5.3100266, -10.176054, -11.272205, 27.756071
0, 5.320027, -10.275461, -11.164255, 28.158106
0, 5.330027, -10.353216, -11.016809, 28.546362
0, 5.3400273, -10.407692, -10.831481, 28.914572
0, 5.3500276, -10.4376135, -10.6108055, 29.256731
0, 5.360028, -10.442113, -10.358195, 29.567287
0, 5.370028, -10.420767, -10.077842, 29.84132
0, 5.3800282, -10.373625, -9.774585, 30.074694
0, 5.3900285, -10.301216, -9.453745, 30.264177
0, 5.4000287, -10.204541, -9.120937, 30.407522
0, 5.410029, -10.085048, -8.781877, 30.503496
0, 5.420029, -9.944586, -8.4421835, 30.55186
0, 5.4300294, -9.785352, -8.107213, 30.553322
0, 5.4400296, -9.609824, -7.781899, 30.509432
0, 5.45003, -9.420691, -7.4706388, 30.42247
0, 5.46003, -9.22077, -7.177211, 30.295311
0, 5.4700303, -9.012942, -6.9047303, 30.131275
0, 5.4800305, -8.8000765, -6.655638, 29.933996
0, 5.490031, -8.5849695, -6.4317226, 29.707287
0, 5.500031, -8.370292, -6.2341614, 29.455027
0, 5.510031, -8.1585455, -6.0635867, 29.18106
0, 5.5200315, -7.9520307, -5.9201574, 28.889133
0, 5.5300317, -7.7528243, -5.80364, 28.582823
0, 5.540032, -7.5627675, -5.7134876, 28.265509
0, 5.550032, -7.3834624, -5.6489177, 27.940351
0, 5.5600324, -7.2162757, -5.60898, 27.610281
0, 5.5700326, -7.0623474, -5.5926213, 27.278004
0, 5.580033, -6.9226065, -5.598735, 26.94601
0, 5.590033, -6.797787, -5.6262035, 26.616594
0, 5.6000333, -6.688449, -5.6739345, 26.291874
0, 5.6100335, -6.594995, -5.7408795, 25.973812
0, 5.6200337, -6.5176945, -5.8260536, 25.664244
0, 5.630034, -6.4567, -5.92854, 25.364891
0, 5.640034, -6.412066, -6.047495, 25.07739
0, 5.6500344, -6.3837643, -6.182141, 24.803316
0, 5.6600347, -6.371699, -6.3317585, 24.54419
0, 5.670035, -6.3757167, -6.4956746, 24.301502
0, 5.680035, -6.395616, -6.6732445, 24.076727
0, 5.6900353, -6.4311547, -6.8638325, 23.871326
0, 5.7000356, -6.482052, -7.06679, 23.686766
0, 5.710036, -6.5479903, -7.281431, 23.524511
0, 5.720036, -6.628615, -7.507007, 23.386036
0, 5.7300363, -6.723529, -7.7426763, 23.272814
0, 5.7400365, -6.8322873, -7.9874773, 23.186314
0, 5.7500367, -6.9543896, -8.240297, 23.127989
0, 5.760037, -7.0892677, -8.499845, 23.099255
0, 5.770037, -7.236275, -8.764616, 23.101467
0, 5.7800374, -7.394673, -9.032873, 23.13589
0, 5.7900376, -7.563614, -9.302616, 23.203653
